	utterances	interjection	adverb	subobjvrb	neg-keywords
1894	[i, do, not, know, ., what, do, you, think]	[['i', '.', 'what']]	[['not']]	[[['i', 'you'], []]]	[[[do, not], [[not, know]]], [[do, you]]]
1895	[i, do, not, know, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
1896	[tell, me, the, answer, .]	[['answer', '.']]	[[]]	[[[], []]]	[[[['tell', 'tell', 'answer', 'tell', 'tell']]]]
1897	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
1898	[because, you, asked, me, a, question, .]	[['a', 'question', '.']]	[[]]	[[['you'], []]]	[[[['asked', 'asked', 'asked', 'asked', 'question', 'asked', 'asked']]]]
1899	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
1900	[what, is, the, name, of, the, first, distinctive, party, ?]	[['what', 'name', 'party', '?']]	[['first', 'distinctive']]	[[['name'], []]]	[[[['is', 'is', 'name', 'is', 'name', 'party', 'party', 'party', 'of', 'is']]]]
1901	[it, seems, that, correct, answer, is, :, rockingham, whigs]	[['answer', ':', 'whigs']]	[['correct', 'rockingham']]	[[['it', 'answer'], []]]	[[[['seems', 'seems', 'is', 'answer', 'is', 'seems', 'is', 'whigs', 'is']]]]
1902	[that, is, correct]	[[]]	[['correct']]	[[['that'], []]]	[[[['is', 'is', 'is']]]]
1903	[i, am, not, surprised, .]	[['i', '.']]	[['not', 'surprised']]	[[['i'], []]]	[[[[not, surprised]]]]
1904	[haha, you, are, smart, ., let, me, ask, you, another, question, .]	[['.', 'question', '.']]	[['smart']]	[[['you', 'me'], []]]	[[[['are', 'are', 'are', 'are', 'are', 'let', 'ask', 'let', 'ask', 'question', 'ask', 'let']]], [[['are', 'are', 'are', 'are', 'are', 'let', 'ask', 'let', 'ask', 'question', 'ask', 'let']]]]
1905	[what, is, it, ?]	[['what', '?']]	[[]]	[[['it'], []]]	[[[['is', 'is', 'is', 'is']]]]
1906	[how, can, we, describe, the, basic, philsophy, of, the, burke, ?]	[['philsophy', 'burke', '?']]	[['how', 'basic']]	[[['we'], []]]	[[[can, we]]]
1907	[i, wouldd, like, to, say, that, true, answer, is, :, a, body, of, men, united, for, promoting, by, their, joint, endeavours, the, national, interest]	[['i', 'answer', ':', 'a', 'body', 'men', 'endeavours', 'interest']]	[['true', 'their', 'joint', 'national']]	[[['i', 'answer'], []]]	[[[to, say]]]
1908	[correct, again, !]	[['!']]	[['correct', 'again']]	[[[], []]]	[[[['correct', 'correct', 'correct']]]]
1909	[this, is, what, happens, when, you, do, not, like, it, .]	[['what', '.']]	[['when', 'not']]	[[['this', 'what', 'you'], []]]	[[[do, not], [[not, like]]]]
1910	[it, was, written, by, a, religious, man, ,, which, is, a, perfect, example, of, how, all, of, our, existence, was, convincing, .]	[['a', 'man', ',', 'a', 'example', 'existence', '.']]	[['religious', 'which', 'perfect', 'how', 'our', 'convincing']]	[[['which', 'all'], []]]	[[[was, written]]]
1911	[what, was, written, >]	[['what', '>']]	[[]]	[[[], []]]	[[[was, written]]]
1912	"[you, said, "", homosexuality, "", and, i, said, they, are, not, being, racist, .]"	"[['""', 'homosexuality', '""', 'and', 'i', '.']]"	[['not', 'racist']]	[[['you', 'i', 'they'], []]]	[[[are, not], [[not, being]]]]
1913	[i, certainly, have, not, !]	[['i', '!']]	[['certainly', 'not']]	[[['i'], []]]	[[[[not, !]]]]
1914	[that, is, one, of, those, things, that, makes, the, world, a, better, place, .]	[['things', 'world', 'a', 'place', '.']]	[['that', 'better']]	[[['that', 'that', 'world'], []]]	[[[['is', 'is', 'is', 'one', 'things', 'of', 'makes', 'things', 'world', 'place', 'place', 'place', 'makes', 'is']]]]
1915	[what, is, the, article, about, ?]	[['what', 'article', '?']]	[[]]	[[['article'], []]]	[[[['is', 'is', 'article', 'is', 'article', 'is']]]]
1916	[what, is, wrong, with, what, the, conservatives, are, doing, these, days, ?, they, are, literally, subject, to, childishness, .]	[['what', 'what', 'conservatives', 'days', '?', 'childishness', '.']]	[['wrong', 'literally', 'subject']]	[[['what', 'conservatives', 'they'], []]]	[[[are, doing]], [[['is', 'is', 'is', 'wrong', 'doing', 'conservatives', 'doing', 'doing', 'with', 'days', 'doing', 'is', 'are', 'are', 'are', 'are', 'subject', 'to', 'are']]]]
1917	[not, you, again, .]	[['.']]	[['not', 'again']]	[[[], []]]	[[[[not, you]]]]
1918	[are, you, wronging, kidding, me, right, now, ?]	[['?']]	[['right', 'now']]	[[['you'], []]]	[[[are, you]]]
1919	[yo, mama, so, fat, she, is, on, both, sides, of, the, family, .]	[['mama', 'sides', 'family', '.']]	[['so', 'fat']]	[[['she'], []]]	[[[['mama', 'mama', 'fat', 'mama', 'is', 'is', 'is', 'sides', 'on', 'sides', 'family', 'of', 'is']]], [[['mama', 'mama', 'fat', 'mama', 'is', 'is', 'is', 'sides', 'on', 'sides', 'family', 'of', 'is']]]]
1920	[i, hope, you, are, being, sarcastic, on, the, internet]	[['i', 'internet']]	[['sarcastic']]	[[['i', 'you'], []]]	[[[are, being]]]
1921	[only, a, bit, .]	[['a', 'bit', '.']]	[['only']]	[[[], []]]	[[[['bit', 'bit', 'bit', 'bit']]]]
1922	[well, ,, that, is, a, little, confusing, .]	[[',', 'a', '.']]	[['little', 'confusing']]	[[['that'], []]]	[[[['is', 'is', 'is', 'is', 'little', 'confusing', 'is', 'is']]]]
1923	[speaking, of, confusing, ,, i, find, the, article, hard, to, comprehend, ., do, you, ?]	[[',', 'i', 'article', '.', '?']]	[['hard']]	[[['i', 'article', 'you'], []]]	[[[to, comprehend]], [[['find', 'speaking', 'of', 'find', 'find', 'find', 'article', 'hard', 'find', 'comprehend', 'hard', 'find', 'do', 'do', 'do']]]]
1924	[yes, ., and, your, point, is, ?]	[['.', 'and', 'point', '?']]	[['your']]	[[['point'], []]]	[[[['yes', 'yes', 'is', 'point', 'is', 'is', 'is']]], [[['yes', 'yes', 'is', 'point', 'is', 'is', 'is']]]]
1925	[tell, me, what, the, article, is, about, .]	[['what', 'article', '.']]	[[]]	[[['article'], []]]	[[[['tell', 'tell', 'about', 'article', 'is', 'tell', 'is', 'tell']]]]
1926	[i, do, not, know, if, you, are, being, sarcastic, or, not, ,, but, it, is, not, an, opinion, that, is, relevant, to, the, topic, .]	[['i', 'or', ',', 'but', 'opinion', 'topic', '.']]	[['not', 'sarcastic', 'not', 'not', 'that', 'relevant']]	[[['i', 'you', 'it', 'that'], []]]	[[[do, not], [[not, know]], [are, being], [[not, an]]]]
1927	[what, is,  , ghadiri, khum, oasis, ?]	[['what', ' ', 'khum', 'oasis', '?']]	[['ghadiri']]	[[['oasis'], []]]	[[[['is', 'is', 'is', 'oasis', 'oasis', 'is', 'is']]]]
1928	[i, do, not, know, ., i, ca, not, think, of, anything, i, would, not, be, able, to, listen, to, for, that, long, .]	[['i', '.', 'i', 'anything', 'i', '.']]	[['not', 'not', 'not', 'able', 'long']]	[[['i', 'i', 'i'], []]]	[[[do, not], [[not, know]]], [[ca, not], [[not, think]], [would, not], [[not, be]], [to, listen]]]
1929	[you, are, a, one, ,, lazy, bastard, .]	[['a', ',', 'bastard', '.']]	[['lazy']]	[[['you'], []]]	[[[['are', 'are', 'one', 'bastard', 'one', 'bastard', 'are', 'are']]]]
1930	[i, am, not, really, sure, what, that, means, ...]	[['i', 'what']]	[['not', 'really', 'sure']]	[[['i', 'that'], []]]	[[[[not, really]]]]
1931	[hi, !, i, can, answer, only, factual, questions, ,, but, i, do, it, quite, well, !, you, can, ask, me, questions, like,  , wouldwhat, is, ..., would, ,,  , wouldwho, is, .., would, and, so, on, ,, not, only, about, the, given, text, ,, but, about, almost, anything, !]	[['!', 'i', 'questions', ',', 'but', 'i', '!', 'questions', ' ', ',', ' ', 'wouldwho', 'and', ',', 'text', ',', 'but', 'anything', '!']]	[['only', 'factual', 'quite', 'well', 'wouldwhat', 'so', 'on', 'not', 'only', 'almost']]	[[['i', 'i', 'you', 'wouldwhat', 'wouldwho'], []]]	[[[['hi', 'hi', 'answer', 'answer', 'answer', 'questions', 'questions', 'answer', 'answer', 'answer', 'do', 'answer', 'do', 'well', 'do', 'do', 'ask', 'ask', 'is', 'ask', 'ask', 'questions', 'like', 'is', 'questions', 'is', 'ask', 'is', ',', 'is', 'is', 'is', 'is', 'on', 'on', 'would', 'on', 'about', 'not', 'on', 'text', 'text', 'about', 'about', 'about', 'about', 'anything', 'about', 'is']]], [[can, answer]], [[can, ask]]]
1932	[what, is, love, ?]	[['what', 'love', '?']]	[[]]	[[['love'], []]]	[[[['is', 'is', 'is', 'is']]]]
1933	[sensual, and, selfish, ,, divine, love, is, unselfish, and, uplifting]	[['and', ',', 'love', 'and']]	[['sensual', 'selfish', 'divine', 'unselfish', 'uplifting']]	[[['love'], []]]	[[[['is', 'sensual', 'sensual', 'is', 'love', 'is', 'is', 'is', 'unselfish', 'unselfish']]]]
1934	[baby, ,, do, not, hurt, me]	[['baby', ',']]	[['not']]	[[['baby'], []]]	[[[do, not], [[not, hurt]]]]
1935	[rebuffed]	[[]]	[[]]	[[[], []]]	[[[['rebuffed']]]]
1936	[ok, ,, who, is, hillary, clinton]	[[',', 'who']]	[[]]	[[['who'], []]]	[[[['is', 'is', 'is', 'is', 'clinton', 'is']]]]
1937	[sen, ., obama]	[['.', 'obama']]	[['sen']]	[[[], []]]	[[[['sen', 'sen', 'obama']]], [[['sen', 'sen', 'obama']]]]
1938	[?, who, is, obama, ?]	[['?', 'who', 'obama', '?']]	[[]]	[[['who'], []]]	[[[['is', 'is', 'is', 'is', 'is']]]]
1939	[hillary, clinton]	[[]]	[[]]	[[[], []]]	[[[['clinton', 'clinton']]]]
1940	[who, is, hillary, clinton, ?]	[['who', '?']]	[[]]	[[['who'], []]]	[[[['is', 'is', 'clinton', 'is', 'is']]]]
1941	[sen, ., obama]	[['.', 'obama']]	[['sen']]	[[[], []]]	[[[['sen', 'sen', 'obama']]], [[['sen', 'sen', 'obama']]]]
1942	[who, is, obama, ?]	[['who', 'obama', '?']]	[[]]	[[['who'], []]]	[[[['is', 'is', 'is', 'is']]]]
1943	[hillary, clinton]	[[]]	[[]]	[[[], []]]	[[[['clinton', 'clinton']]]]
1944	[what, is, obama, ?]	[['what', 'obama', '?']]	[[]]	[[['obama'], []]]	[[[['is', 'is', 'is', 'is']]]]
1945	[an, avid, golf, enthusiast]	[['golf', 'enthusiast']]	[['avid']]	[[[], []]]	[[[['enthusiast', 'enthusiast', 'enthusiast', 'enthusiast']]]]
1946	[what, is, golf, ?]	[['what', 'golf', '?']]	[[]]	[[['golf'], []]]	[[[['is', 'is', 'is', 'is']]]]
1947	[grover, cleveland, golf, course]	[['grover', 'cleveland', 'golf', 'course']]	[[]]	[[[], []]]	[[[['course', 'golf', 'course', 'course']]]]
1948	[who, is, aung, san, suu, kyi, ?]	[['who', 'suu', 'kyi', '?']]	[['san']]	[[['who'], []]]	[[[['is', 'is', 'is', 'kyi', 'kyi', 'is', 'is']]]]
1949	[daw, aung, san, suu, kyi]	[['daw', 'suu', 'kyi']]	[['aung', 'san']]	[[[], []]]	[[[['aung', 'kyi', 'suu', 'kyi', 'kyi']]]]
1950	[who, is, trump, ?]	[['who', '?']]	[[]]	[[['who'], []]]	[[[['is', 'is', 'is', 'is']]]]
1951	[donald, j., trump]	[['j.', 'trump']]	[[]]	[[[], []]]	[[[['donald', 'trump', 'donald']]]]
1952	[do, you, want, to, migrate, large, distaces]	[['distaces']]	[['large']]	[[['you'], []]]	[[[do, you], [to, migrate]]]
1953	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
1954	[?]	[['?']]	[[]]	[[[], []]]	[[[['?']]]]
1955	[yeah, .]	[['.']]	[[]]	[[[], []]]	[[[['yeah', 'yeah']]]]
1956	[right]	[[]]	[[]]	[[[], []]]	[[[['right']]]]
1957	[what, are, you, doing, ?]	[['what', '?']]	[[]]	[[['you'], []]]	[[[are, you]]]
1958	[chatting, with, silly, humans]	[['humans']]	[['silly']]	[[[], []]]	[[[['chatting', 'chatting', 'humans', 'with']]]]
1959	[i]	[['i']]	[[]]	[[[], []]]	[[[['i']]]]
1960	[smoke, on, the, water, !]	[['water', '!']]	[[]]	[[[], []]]	[[[['smoke', 'smoke', 'water', 'on', 'smoke']]]]
1961	[no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, .]	[[',', ',', ',', ',', ',', ',', ',', ',', '.']]	[[]]	[[[], []]]	[[[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]], [[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]], [[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]]]
1962	[why, so, ?]	[['?']]	[['why', 'so']]	[[[], []]]	[[[['so', 'so', 'so']]]]
1963	[i, don,  , wouldt, know, .]	[['i', ' ', 'wouldt', '.']]	[[]]	[[['i'], []]]	[[[['don', 'don', 'don', 'don', 'don', 'don']]]]
1964	[ok]	[[]]	[[]]	[[[], []]]	[[[['ok']]]]
1965	[thanks]	[['thanks']]	[[]]	[[[], []]]	[[[['thanks']]]]
1966	[u, r, welcome]	[['u', 'r']]	[['welcome']]	[[[], []]]	[[[['u', 'u', 'u']]]]
1967	[thank, you]	[[]]	[[]]	[[[], []]]	[[[['thank', 'thank']]]]
1968	[hello, again, !]	[['!']]	[['again']]	[[[], []]]	[[[['again', 'again', 'again']]]]
1969	[hello, !]	[['!']]	[[]]	[[[], []]]	[[[['hello', 'hello']]]]
1970	[how, are, you, ?]	[['?']]	[['how']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']]]]
1971	[fine, .]	[['.']]	[['fine']]	[[[], []]]	[[[['fine', 'fine']]]]
1972	[where, are, you, from, ?]	[['?']]	[['where']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'are']]]]
1973	[hello, ., hope, this, chat, will, go, well, ., wait, a, second, for, my, factoid, question.how, many, times, did, jesus, die, ?]	[['.', 'chat', '.', 'a', 'second', 'factoid', 'times', '?']]	[['well', 'my', 'many']]	[[['chat', 'jesus'], []]]	[[[['hello', 'hello', 'hope', 'chat', 'go', 'go', 'hope', 'go', 'go', 'wait', 'second', 'wait', 'second', 'question.how', 'question.how', 'for', 'times', 'die', 'die', 'die', 'wait', 'die']]], [[will, go]], [[did, jesus]]]
1974	[one]	[[]]	[[]]	[[[], []]]	[[[['one']]]]
1975	[you, can, do, better, ., hint, :, first, 3, letters, is, thr, ., try, again, .]	[['.', ':', '3', 'letters', 'thr', '.', '.']]	[['better', 'first', 'again']]	[[['you', 'letters'], []]]	[[[can, do]], [[['do', 'do', 'do', 'do', 'do', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try', 'try']]], [[['do', 'do', 'do', 'do', 'do', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try', 'try']]], [[['do', 'do', 'do', 'do', 'do', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try', 'try']]]]
1976	[three, ?]	[['?']]	[[]]	[[[], []]]	[[[['three', 'three']]]]
1977	[did, you, mean, three, ?, good, job, !, ask, me, something, or, wait, for, my, new, question:)how, many, gospels, does, jesus, wouldhave, ?]	[['?', 'job', '!', 'something', 'or', 'gospels', '?']]	[['good', 'my', 'new', 'question:)how', 'many']]	[[['you', 'gospels', 'jesus'], []]]	[[[did, you]], [[does, jesus]]]
1978	[four]	[[]]	[[]]	[[[], []]]	[[[['four']]]]
1979	[right, !, you, are, smart, ., ask, me, or, wait, my, new, question:)who, did, jesus, die, ?]	[['!', '.', 'or', 'question:)who', '?']]	[['smart', 'my', 'new']]	[[['you', 'jesus'], []]]	[[[['right', 'right', 'are', 'are', 'are', 'are', 'ask', 'ask', 'ask', 'ask', 'new', 'question:)who', 'die', 'die', 'die', 'wait', 'ask']]], [[['right', 'right', 'are', 'are', 'are', 'are', 'ask', 'ask', 'ask', 'ask', 'new', 'question:)who', 'die', 'die', 'die', 'wait', 'ask']]], [[did, jesus]]]
1980	[new, testament]	[['testament']]	[['new']]	[[[], []]]	[[[['testament', 'testament']]]]
1981	[still, incorrect, ., i, think, that, true, answer, is, :, jesus, .]	[['.', 'i', 'answer', ':', '.']]	[['still', 'incorrect', 'true']]	[[['i', 'answer'], []]]	[[[['incorrect', 'incorrect', 'incorrect', 'think', 'think', 'is', 'answer', 'is', 'think', 'is', 'is', 'think']]], [[['incorrect', 'incorrect', 'incorrect', 'think', 'think', 'is', 'answer', 'is', 'think', 'is', 'is', 'think']]]]
1982	[jesus]	[[]]	[[]]	[[[], []]]	[[[['jesus']]]]
1983	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
1984	[ask, me, a, question]	[['a', 'question']]	[[]]	[[[], []]]	[[[['ask', 'ask', 'question', 'ask']]]]
1985	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
1986	[i, need, to, have, fun]	[['i', 'fun']]	[[]]	[[['i'], []]]	[[[to, have]]]
1987	[i, will, have, fun]	[['i', 'fun']]	[[]]	[[['i'], []]]	[[[will, have]]]
1988	[i, want, to, have, too, :(]	[['i']]	[['too']]	[[['i'], []]]	[[[to, have]]]
1989	[i, do, not, understand, :(, its, beyond, my, possibilities, :(, i, would, like, to, talk, about, ...., do, you, like, to, chat, with, me?do, you, like, to, be, an, assessor, ?]	[['i', 'possibilities', 'i', 'assessor', '?']]	[['not', 'its', 'my']]	[[['i', 'i', 'you', 'you'], []]]	[[[do, not], [[not, understand]]], [[['understand', 'understand', 'understand', 'understand', 'understand', 'its', 'its', 'possibilities', 'beyond', 'its', 'like', 'like', 'like', 'talk', 'like', 'talk', 'like', 'like', 'like', 'like', 'chat', 'like', 'chat', 'with', 'like', 'me?do', 'be', 'like', 'assessor', 'be', 'like']]], [[would, like], [to, talk]], [[do, you], [to, chat], [to, be]]]
1990	[yes, ,, it, is, really, intresting, to, have, conversations, with, bots, and, asocial, people]	[[',', 'conversations', 'bots', 'and', 'people']]	[['really', 'asocial']]	[[['it'], []]]	[[[is, really], [to, have]]]
1991	[https, :, //www.youtube.com, /, watch, ?, v, =, prnrflwyiec]	[['https', ':', '/', '?', 'v', '=']]	[[]]	[[[], []]]	[[[['https', 'https', '//www.youtube.com', 'watch', 'watch', 'watch', 'v', 'v', 'v']]], [[['https', 'https', '//www.youtube.com', 'watch', 'watch', 'watch', 'v', 'v', 'v']]], [[['https', 'https', '//www.youtube.com', 'watch', 'watch', 'watch', 'v', 'v', 'v']]], [[['https', 'https', '//www.youtube.com', 'watch', 'watch', 'watch', 'v', 'v', 'v']]]]
1992	[the, video, is, unavailable]	[['video']]	[['unavailable']]	[[['video'], []]]	[[[['video', 'is', 'is', 'is']]]]
1993	[this, is, what, happens, when, you, do, not, know, what, happened, .]	[['what', 'what', '.']]	[['when', 'not']]	[[['this', 'what', 'you', 'what'], []]]	[[[do, not], [[not, know]]]]
1994	[hello, ,, my, friend, !, i, hope, you, will, enjoy, this, conversation, ., wait, a, second, for, my, factoid, question.how, many, hindu, temples, exist, in, london, ?]	[[',', 'friend', '!', 'i', 'conversation', '.', 'a', 'second', 'factoid', 'temples', 'london', '?']]	[['my', 'my', 'many', 'hindu']]	[[['i', 'you', 'temples'], []]]	[[[['hello', 'hello', 'friend', 'hello', 'hello', 'hope', 'hope', 'enjoy', 'enjoy', 'hope', 'conversation', 'enjoy', 'hope', 'wait', 'second', 'wait', 'second', 'question.how', 'question.how', 'for', 'temples', 'temples', 'exist', 'exist', 'exist', 'in', 'exist']]], [[will, enjoy]], [[['hello', 'hello', 'friend', 'hello', 'hello', 'hope', 'hope', 'enjoy', 'enjoy', 'hope', 'conversation', 'enjoy', 'hope', 'wait', 'second', 'wait', 'second', 'question.how', 'question.how', 'for', 'temples', 'temples', 'exist', 'exist', 'exist', 'in', 'exist']]], [[['hello', 'hello', 'friend', 'hello', 'hello', 'hope', 'hope', 'enjoy', 'enjoy', 'hope', 'conversation', 'enjoy', 'hope', 'wait', 'second', 'wait', 'second', 'question.how', 'question.how', 'for', 'temples', 'temples', 'exist', 'exist', 'exist', 'in', 'exist']]]]
1995	[42]	[[]]	[[]]	[[[], []]]	[[[['42']]]]
1996	[it, is, incorrect, !, hint, :, first, 3, letters, is, 42, ., try, again, ,, please, !]	[['!', 'hint', ':', '3', 'letters', '.', ',', '!']]	[['incorrect', 'first', 'again']]	[[['it', 'letters'], []]]	[[[['is', 'is', 'is', 'is', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try', 'try', 'try', 'try']]], [[['is', 'is', 'is', 'is', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try', 'try', 'try', 'try']]], [[['is', 'is', 'is', 'is', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try', 'try', 'try', 'try']]], [[['is', 'is', 'is', 'is', 'hint', 'hint', 'is', 'letters', 'is', 'is', 'is', 'is', 'try', 'try', 'try', 'try', 'try']]]]
1997	[42, hindu, temples]	[['temples']]	[['hindu']]	[[[], []]]	[[[['temples', 'temples', 'temples']]]]
1998	[still, incorrect, :(, i, think, that, correct, answer, is, :, 42, hindu]	[['i', 'answer', ':', 'hindu']]	[['still', 'incorrect', 'correct']]	[[['i', 'answer'], []]]	[[[['incorrect', 'incorrect', 'incorrect', 'think', 'think', 'is', 'answer', 'is', 'think', 'is', 'hindu', 'is']]], [[['incorrect', 'incorrect', 'incorrect', 'think', 'think', 'is', 'answer', 'is', 'think', 'is', 'hindu', 'is']]]]
1999	[42, hindu]	[['hindu']]	[[]]	[[[], []]]	[[[['hindu', 'hindu']]]]
2000	[who, ?]	[['who', '?']]	[[]]	[[[], []]]	[[[['who', 'who']]]]
2001	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
2002	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
2003	[you, asked, who]	[['who']]	[[]]	[[['you'], []]]	[[[['asked', 'asked', 'asked']]]]
2004	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
2005	[fck]	[['fck']]	[[]]	[[[], []]]	[[[['fck']]]]
2006	[what, a, joke, .]	[['what', 'a', 'joke', '.']]	[[]]	[[[], []]]	[[[['joke', 'joke', 'joke', 'joke']]]]
2007	[it, is, impossible]	[[]]	[['impossible']]	[[['it'], []]]	[[[['is', 'is', 'is']]]]
2008	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
2009	[because, you, answer, weird]	[[]]	[['weird']]	[[['you'], []]]	[[[['answer', 'answer', 'answer', 'answer']]]]
2010	[do, you, know, what, ?, its, beyond, my, possibilities, ;, (, i, would, like, to, discuss, you, .]	[['what', '?', 'possibilities', ';', '(', 'i', '.']]	[['its', 'my']]	[[['you', 'i'], []]]	[[[do, you]], [[would, like], [to, discuss]]]
2011	[ok]	[[]]	[[]]	[[[], []]]	[[[['ok']]]]
2012	[neil, cavuto, !, !, !]	[['neil', 'cavuto', '!', '!', '!']]	[[]]	[[[], []]]	[[[['neil', 'neil', 'neil', 'neil', 'neil']]]]
2013	[lets, discuss]	[['lets']]	[[]]	[[[], []]]	[[[['lets', 'lets']]]]
2014	[why, is, this, news?do, you, like, this, text, ?]	[['text', '?']]	[['why']]	[[['this', 'you'], []]]	[[[['is', 'is', 'is', 'is', 'like', 'news?do', 'text', 'like', 'is']]]]
2015	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']]]]
2016	[hello, !, how, are, you, ?]	[['!', '?']]	[['how']]	[[['you'], []]]	[[[['hello', 'hello', 'are', 'are', 'are', 'are']]], [[['hello', 'hello', 'are', 'are', 'are', 'are']]]]
2017	[how, ?]	[['?']]	[['how']]	[[[], []]]	[[[['how', 'how']]]]
2018	[by, the, increased, availability, of, raw, materials, and, efficient, methods, of, production]	[['availability', 'materials', 'and', 'methods', 'production']]	[['increased', 'raw', 'efficient']]	[[[], []]]	[[[['by', 'availability', 'availability', 'by', 'availability', 'materials', 'of', 'materials', 'methods', 'materials', 'methods', 'of']]]]
2019	[are, you, a, bot, ?]	[['a', 'bot', '?']]	[[]]	[[['you'], []]]	[[[['are', 'are', 'bot', 'are', 'are']]]]
2020	[britain, surged, ahead, of, its, european, rivals, .]	[['britain', 'rivals', '.']]	[['ahead', 'its', 'european']]	[[['britain'], []]]	[[[['surged', 'surged', 'surged', 'ahead', 'rivals', 'rivals', 'of', 'surged']]]]
2021	[?]	[['?']]	[[]]	[[[], []]]	[[[['?']]]]
2022	[the, microcosm, of, london]	[['microcosm', 'london']]	[[]]	[[[], []]]	[[[['microcosm', 'microcosm', 'microcosm', 'of']]]]
2023	[?]	[['?']]	[[]]	[[[], []]]	[[[['?']]]]
2024	[the, microcosm, of, london]	[['microcosm', 'london']]	[[]]	[[[], []]]	[[[['microcosm', 'microcosm', 'microcosm', 'of']]]]
2025	[?, ?]	[['?', '?']]	[[]]	[[[], []]]	[[[['?', '?']]]]
2026	[the, microcosm, of, london]	[['microcosm', 'london']]	[[]]	[[[], []]]	[[[['microcosm', 'microcosm', 'microcosm', 'of']]]]
2027	[hey, ?]	[['?']]	[[]]	[[[], []]]	[[[['hey', 'hey']]]]
2028	[william, henry, pyne, notes, in, his, book, the, microcosm, of, london]	[['henry', 'pyne', 'notes', 'book', 'microcosm', 'london']]	[['william', 'his']]	[[['pyne'], []]]	[[[['pyne', 'pyne', 'notes', 'notes', 'notes', 'book', 'in', 'microcosm', 'notes', 'microcosm', 'of']]]]
2029	[good, ?]	[['?']]	[['good']]	[[[], []]]	[[[['good', 'good']]]]
2030	[the, microcosm, of, london]	[['microcosm', 'london']]	[[]]	[[[], []]]	[[[['microcosm', 'microcosm', 'microcosm', 'of']]]]
2031	[hey, ?]	[['?']]	[[]]	[[[], []]]	[[[['hey', 'hey']]]]
2032	[william, henry, pyne, notes, in, his, book, the, microcosm, of, london]	[['henry', 'pyne', 'notes', 'book', 'microcosm', 'london']]	[['william', 'his']]	[[['pyne'], []]]	[[[['pyne', 'pyne', 'notes', 'notes', 'notes', 'book', 'in', 'microcosm', 'notes', 'microcosm', 'of']]]]
2033	[hi, ?]	[['?']]	[[]]	[[[], []]]	[[[['hi', 'hi']]]]
2034	[william, henry, pyne, notes, in, his, book, the, microcosm, of, london]	[['henry', 'pyne', 'notes', 'book', 'microcosm', 'london']]	[['william', 'his']]	[[['pyne'], []]]	[[[['pyne', 'pyne', 'notes', 'notes', 'notes', 'book', 'in', 'microcosm', 'notes', 'microcosm', 'of']]]]
2035	[to, ?]	[['?']]	[[]]	[[[], []]]	[[[['to', 'to']]]]
2036	[hi, there]	[[]]	[['there']]	[[[], []]]	[[[['hi', 'hi']]]]
2037	[do, you, know, what, happened, in, 1968?what, is, up?hello, !, i, hope, you, are, doing, well, ., i, am, doing, fantastic, today, !, let, me, go, through, the, article, real, quick, and, we, will, start, talking, about, it, .]	[['what', '!', 'i', '.', 'i', 'today', '!', 'article', 'and', '.']]	[['up?hello', 'well', 'fantastic', 'real', 'quick']]	[[['you', 'what', 'i', 'you', 'i', 'me', 'we'], []]]	[[[do, you]], [[are, doing]], [[am, doing]], [[will, start]]]
2038	[in, 1968, ,, there, was, vienna, convention, .]	[[',', 'vienna', 'convention', '.']]	[['there']]	[[[], []]]	[[[['was', 'in', 'was', 'was', 'was', 'convention', 'was', 'was']]]]
